link_id,vdf_type,from_node_id,to_node_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,avg_waiting_time_in_min,qdf,lanes,D,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_sov,person_vol_hov2,person_vol_hov3,person_vol_sut,person_vol_mut,obs_count,upper_bound_type,dev,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,TT_0,TT_1,TT_2,TT_3,TT_4,TT_5,TT_6,TT_7,TT_8,TT_9,TT_10,TT_11,TT_12,TT_13,TT_14,TT_15,TT_16,TT_17,TT_18,TT_19,SVol_0,SVol_1,SVol_2,SVol_3,SVol_4,SVol_5,SVol_6,SVol_7,SVol_8,SVol_9,SVol_10,SVol_11,SVol_12,SVol_13,SVol_14,SVol_15,SVol_16,SVol_17,SVol_18,SVol_19,notes
201285AB,qvdf,202606,202615,,,-1,0,-1,1,3,,3,1500_1800,2358.854,19.458,2358.854,1.413,25.042,0.626,1.123,1.196,700.000,0.000,0.528,0.355,1.000,837.044,1.169,1.195,1.447,0.250,40.000,34.000,0.498,1.000,25.042,19.767,1391.275,55.558,1391.275,55.558,20.776,14.638,"LINESTRING (-112.433480 33.638624, -112.432734 33.645097)",2339.4,0.0,0.0,0.0,0.0,2199.1,0,159.8,40.000,39.999,39.998,39.998,39.997,39.997,39.996,37.996,39.997,39.998,39.998,39.999,40.000,39.999,39.998,39.997,39.996,39.996,39.995,39.994,39.993,39.992,39.992,39.991,39.990,39.989,37.989,39.990,39.991,39.992,39.994,39.995,39.996,39.997,39.998,39.999,39.608,38.433,37.258,36.083,34.908,32.940,25.880,20.822,20.138,23.681,31.037,36.383,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,2359.88,0.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,period-based
201285BA,qvdf,202615,202606,,,-1,0,-1,1,3,,3,1500_1800,2074.757,18.944,2074.757,1.360,26.016,0.650,0.988,1.052,700.000,0.000,0.476,0.355,1.000,736.232,1.169,1.195,1.241,0.000,40.000,34.000,0.498,1.000,26.016,21.017,1223.712,47.036,1223.712,47.036,16.443,11.045,"LINESTRING (-112.435918 33.645465, -112.436664 33.638992)",2055.8,0.0,0.0,0.0,0.0,2190.0,0,-115.2,40.000,39.999,39.999,39.998,39.997,39.997,39.996,37.996,39.997,39.998,39.999,39.999,40.000,39.999,39.998,39.997,39.997,39.996,39.995,39.994,39.993,39.993,39.992,39.991,39.990,39.990,37.990,39.991,39.992,39.993,39.994,39.995,39.996,39.997,39.998,39.999,39.638,38.550,37.463,36.375,35.288,34.160,28.718,22.407,21.507,26.092,33.347,37.364,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,2075.38,0.00,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,period-based
201286AB,qvdf,202617,202606,,,-1,0,-1,1,2,,2,1500_1800,4744.308,29.582,4744.308,0.124,31.653,0.812,0.586,0.634,900.000,0.000,0.023,0.361,3.000,570.925,1.235,1.177,0.571,0.000,39.000,33.150,0.457,1.000,31.653,26.285,310.230,9.801,310.230,9.801,1.846,0.442,"LINESTRING (-112.433904 33.640386, -112.435038 33.640410)",4714.7,0.0,0.0,0.0,0.0,4140.9,0,603.4,39.000,39.000,39.000,39.000,38.999,38.999,38.999,37.049,38.999,38.999,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.998,38.998,38.998,38.998,38.998,38.997,37.047,38.998,38.998,38.998,38.998,38.999,38.999,38.999,39.000,39.000,38.716,37.863,37.010,36.157,35.304,34.451,33.598,32.663,28.758,35.256,35.589,37.635,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,4745.34,0.00,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,period-based
201286BA,qvdf,202606,202617,,,-1,0,-1,1,2,,2,1500_1800,3596.126,29.020,3596.126,0.115,34.058,0.873,0.444,0.481,900.000,0.000,0.015,0.361,3.000,432.754,1.235,1.177,0.357,0.000,39.000,33.150,0.457,1.000,34.058,28.497,235.151,6.905,235.151,6.905,0.875,0.000,"LINESTRING (-112.435106 33.637206, -112.433972 33.637182)",3567.1,0.0,0.0,0.0,0.0,3481.3,0,114.8,39.000,39.000,39.000,39.000,38.999,38.999,38.999,37.049,38.999,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.998,38.998,38.998,38.998,38.998,38.997,37.047,38.998,38.998,38.998,38.998,38.999,38.999,38.999,39.000,39.000,38.774,38.096,37.417,36.739,36.061,35.382,34.704,34.948,33.030,34.989,36.493,37.997,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,3596.75,0.00,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,period-based
201287AB,qvdf,622,202615,,,-1,0,-1,1,9,,9,1500_1800,2608.633,18.944,2608.633,0.155,20.000,1.000,0.001,0.001,99999.000,0.000,0.000,0.355,9.000,102.853,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,135.075,6.754,135.075,6.754,0.000,0.000,"LINESTRING (-112.436106 33.645188, -112.435729 33.644506)",2589.7,0.0,0.0,0.0,0.0,2744.2,0,-135.5,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,2611.81,0.00,-0.19,-0.19,-0.19,-0.18,-0.18,-0.18,-0.18,-0.17,-0.17,-0.17,-0.16,-0.16,-0.16,-0.16,-0.15,-0.15,-0.15,-0.15,period-based
201287BA,qvdf,202615,622,,,-1,0,-1,1,9,,9,1500_1800,2968.913,19.458,2968.913,0.155,20.000,1.000,0.001,0.001,99999.000,0.000,0.000,0.355,9.000,117.058,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,153.730,7.687,153.730,7.687,0.000,0.000,"LINESTRING (-112.432923 33.646056, -112.433300 33.646738)",2949.5,0.0,0.0,0.0,0.0,2800.7,0,168.2,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,2972.65,0.00,-0.23,-0.22,-0.22,-0.22,-0.21,-0.21,-0.21,-0.20,-0.20,-0.20,-0.19,-0.19,-0.19,-0.18,-0.18,-0.18,-0.17,-0.17,period-based
201288AB,qvdf,202623,202616,,,-1,0,-1,1,3,,3,1500_1800,610.060,0.000,610.060,0.097,36.427,0.934,0.291,0.309,700.000,0.000,0.006,0.355,1.000,216.481,1.169,1.195,0.160,0.000,39.000,33.150,0.498,1.000,36.427,30.707,35.865,0.985,35.865,0.985,0.065,0.000,"LINESTRING (-112.434548 33.654883, -112.435568 33.654879)",610.1,0.0,0.0,0.0,0.0,601.6,0,8.4,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.888,38.553,38.218,37.883,37.548,37.213,36.878,36.543,34.604,37.135,37.835,38.534,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,612.76,0.00,-0.17,-0.17,-0.17,-0.16,-0.16,-0.15,-0.15,-0.15,-0.14,-0.14,-0.14,-0.13,-0.13,-0.13,-0.13,-0.12,-0.12,-0.12,period-based
201288BA,qvdf,202616,202623,,,-1,0,-1,1,3,,3,1500_1800,533.876,0.000,533.876,0.096,36.920,0.947,0.254,0.271,700.000,0.000,0.005,0.355,1.000,189.447,1.169,1.195,0.128,0.000,39.000,33.150,0.498,1.000,36.920,31.172,31.387,0.850,31.387,0.850,0.045,0.000,"LINESTRING (-112.435568 33.651673, -112.434548 33.651677)",533.9,0.0,0.0,0.0,0.0,554.2,0,-20.3,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.910,38.642,38.373,38.105,37.836,37.567,37.299,37.030,35.094,37.519,38.074,38.630,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,536.43,0.00,-0.16,-0.16,-0.15,-0.15,-0.15,-0.15,-0.14,-0.14,-0.14,-0.13,-0.13,-0.13,-0.13,-0.12,-0.12,-0.12,-0.12,-0.11,period-based
201289AB,qvdf,202613,202610,,,-1,0,-1,1,4,,4,1500_1800,1328.951,10.795,1328.951,0.505,34.952,0.874,0.443,0.472,500.000,0.000,0.064,0.355,2.000,235.790,1.169,1.195,0.327,0.000,40.000,34.000,0.498,1.000,34.952,29.243,390.898,11.184,390.898,11.184,1.411,0.000,"LINESTRING (-112.426931 33.660545, -112.425608 33.664549)",1318.2,0.0,0.0,0.0,0.0,1285.0,0,44.0,40.000,40.000,40.000,40.000,39.999,39.999,39.999,37.999,39.999,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.998,39.998,39.998,39.998,39.998,37.998,39.998,39.998,39.998,39.999,39.999,39.999,39.999,40.000,40.000,39.771,39.084,38.397,37.710,37.022,36.335,35.648,34.482,32.503,35.977,37.486,38.994,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1328.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201289BA,qvdf,202610,202613,,,-1,0,-1,1,4,,4,1500_1800,1101.958,10.545,1101.958,0.488,36.195,0.905,0.367,0.391,500.000,0.000,0.046,0.355,2.000,195.516,1.169,1.195,0.238,0.000,40.000,34.000,0.498,1.000,36.195,30.400,324.130,8.955,324.130,8.955,0.852,0.000,"LINESTRING (-112.428652 33.665555, -112.429975 33.661551)",1091.4,0.0,0.0,0.0,0.0,1075.9,0,26.0,40.000,40.000,40.000,40.000,39.999,39.999,39.999,37.999,39.999,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,39.998,39.998,39.998,39.998,37.998,39.998,39.998,39.999,39.999,39.999,39.999,39.999,40.000,40.000,39.831,39.326,38.820,38.314,37.808,37.303,36.797,36.574,34.590,37.120,38.200,39.280,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,1101.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201290AB,qvdf,620,202904,,,-1,0,-1,1,9,,9,1500_1800,51.087,0.027,51.087,1.389,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,2.014,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,23.652,1.183,23.652,1.183,0.000,0.000,"LINESTRING (-112.433611 33.685677, -112.441238 33.683563)",51.1,0.0,0.0,0.0,0.0,71.6,0,-20.5,20.000,20.000,20.000,20.000,20.000,20.000,20.000,18.853,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.061,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,67.42,0.00,-1.02,-1.00,-0.98,-0.96,-0.94,-0.92,-0.90,-0.89,-0.87,-0.85,-0.84,-0.82,-0.81,-0.79,-0.78,-0.76,-0.75,-0.74,period-based
201290BA,qvdf,202904,620,,,-1,0,-1,1,9,,9,1500_1800,75.378,0.040,75.378,1.389,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,2.972,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,34.898,1.745,34.898,1.745,0.000,0.000,"LINESTRING (-112.440382 33.680473, -112.432755 33.682587)",75.3,0.0,0.0,0.0,0.0,68.7,0,6.7,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.018,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,18.984,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,94.42,0.00,-1.18,-1.16,-1.13,-1.11,-1.09,-1.08,-1.06,-1.04,-1.02,-1.00,-0.98,-0.97,-0.95,-0.93,-0.92,-0.90,-0.86,-0.84,period-based
201291AB,qvdf,633,202730,,,-1,0,-1,1,9,,9,1500_1800,1254.863,1.206,1254.863,1.698,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,49.477,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,710.228,35.512,710.228,35.512,0.000,0.000,"LINESTRING (-112.399481 33.631895, -112.403180 33.639502)",1253.7,0.0,0.0,0.0,0.0,1134.7,0,120.2,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1254.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201291BA,qvdf,202730,633,,,-1,0,-1,1,9,,9,1500_1800,1394.004,1.361,1394.004,1.698,20.000,1.000,0.001,0.001,99999.000,0.000,0.000,0.355,9.000,54.963,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,788.979,39.449,788.979,39.449,0.000,0.000,"LINESTRING (-112.406062 33.638100, -112.402363 33.630493)",1392.6,0.0,0.0,0.0,0.0,1299.5,0,94.5,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1.70,1394.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,period-based
201292AB,qvdf,202618,202621,,,-1,0,-1,1,3,,3,1500_1800,1574.751,0.013,1574.751,1.051,28.836,0.739,0.750,0.798,700.000,0.000,0.274,0.355,1.000,558.804,1.169,1.195,0.798,0.000,39.000,33.150,0.498,1.000,28.836,23.730,795.218,27.577,795.218,27.577,7.187,3.589,"LINESTRING (-112.428346 33.638862, -112.428301 33.631535)",1574.7,0.0,0.0,0.0,0.0,1549.1,0,25.6,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.696,37.782,36.869,35.955,35.042,34.128,34.526,27.729,25.131,33.897,34.945,37.378,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1574.88,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,period-based
201292BA,qvdf,202621,202618,,,-1,0,-1,1,3,,3,1500_1800,1204.508,0.013,1204.508,0.951,31.868,0.817,0.574,0.611,700.000,0.000,0.174,0.355,1.000,427.422,1.169,1.195,0.506,0.000,39.000,33.150,0.498,1.000,31.868,26.477,608.252,19.086,608.252,19.086,3.490,0.738,"LINESTRING (-112.425095 33.631555, -112.425140 33.638882)",1204.5,0.0,0.0,0.0,0.0,1219.2,0,-14.7,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,37.050,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.721,37.884,37.046,36.209,35.372,34.535,33.697,33.728,29.558,35.732,35.736,37.694,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,1204.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201293AB,qvdf,202604,202603,,,-1,0,-1,1,3,,3,1500_1800,0.000,0.000,0.000,1.135,39.000,1.000,0.000,0.000,700.000,0.000,0.000,0.355,2.000,0.000,1.169,1.195,0.000,0.000,39.000,33.150,0.498,1.000,39.000,33.150,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-112.410756 33.639680, -112.415942 33.631820)",0.0,0.0,0.0,0.0,0.0,150.5,0,-150.5,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201293BA,qvdf,202603,202604,,,-1,0,-1,1,3,,3,1500_1800,0.000,0.000,0.000,1.135,39.000,1.000,0.000,0.000,700.000,0.000,0.000,0.355,2.000,0.000,1.169,1.195,0.000,0.000,39.000,33.150,0.498,1.000,39.000,33.150,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-112.413266 33.630054, -112.408080 33.637914)",0.0,0.0,0.0,0.0,0.0,47.8,0,-47.8,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201294AB,qvdf,202604,202602,,,-1,0,-1,1,2,,2,1500_1800,6110.448,27.400,6110.448,0.928,28.752,0.737,0.754,0.817,900.000,0.000,0.244,0.361,3.000,735.325,1.235,1.177,0.877,0.000,39.000,33.150,0.457,1.000,28.752,23.661,2718.661,94.554,2718.661,94.554,24.845,12.543,"LINESTRING (-112.409414 33.640400, -112.417132 33.640417)",6083.0,0.0,0.0,0.0,0.0,5889.6,0,220.8,39.000,39.000,39.000,39.000,38.999,38.999,38.999,37.049,38.999,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.999,38.998,38.998,38.998,38.998,38.998,37.048,38.998,38.998,38.998,38.999,38.999,38.999,38.999,39.000,39.000,38.688,37.751,36.815,35.878,34.942,34.005,35.704,26.968,24.817,34.615,34.660,37.264,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,6111.17,0.00,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,period-based
201294BA,qvdf,202602,202604,,,-1,0,-1,1,2,,2,1500_1800,5534.957,29.577,5534.957,0.891,29.968,0.768,0.683,0.740,900.000,0.000,0.206,0.361,3.000,666.071,1.235,1.177,0.741,0.000,39.000,33.150,0.457,1.000,29.968,24.755,2462.613,82.175,2462.613,82.175,19.031,7.888,"LINESTRING (-112.417140 33.637211, -112.409422 33.637194)",5505.4,0.0,0.0,0.0,0.0,5822.0,0,-287.1,39.000,39.000,39.000,39.000,38.999,38.999,38.999,37.049,38.999,38.999,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.998,38.998,38.998,38.998,38.998,38.997,37.047,38.998,38.998,38.998,38.998,38.999,38.999,38.999,39.000,39.000,38.701,37.803,36.906,36.008,35.110,34.213,35.041,29.175,26.326,35.025,35.127,37.451,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,5534.98,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,period-based
201296AB,qvdf,202600,202599,,,-1,0,-1,1,1,,1,1500_1800,8569.790,944.199,8569.790,0.760,58.061,0.854,0.492,0.501,1935.000,0.000,0.111,0.339,3.000,968.835,1.000,1.240,0.310,0.000,68.000,57.800,0.600,1.000,58.061,48.746,6299.053,108.490,6299.053,108.490,15.857,0.000,"LINESTRING (-112.418422 33.626198, -112.418247 33.636862)",7625.6,0.0,0.0,0.0,0.0,8636.2,0,-66.4,67.993,67.972,67.951,67.930,67.909,67.888,67.867,64.467,67.892,67.922,67.951,67.980,67.995,67.981,67.966,67.952,67.938,67.923,67.909,67.894,67.880,67.865,67.851,67.837,67.822,67.808,64.411,67.825,67.845,67.865,67.886,67.906,67.926,67.946,67.966,67.987,67.551,66.205,64.858,63.511,62.165,60.818,59.472,57.801,54.550,60.161,63.100,66.040,68.000,68.000,68.000,68.000,68.000,68.000,68.000,68.000,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,8569.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
